"id","category","name","old_price","new_price","discount","deals","url"
"101","Kultura i rozrywka","ZESTAW FISZKI - ANGIELSKI dla śr. zaawansowanych","180,00 zł","119,99 zł","-33%","49 osób kupiło","https://allegro.pl/oferta/zestaw-fiszki-angielski-dla-sr-zaawansowanych-5400500032"
"102","Kultura i rozrywka","PAKIET 6 kolorowanki i wodne dla DZIEWCZYNEK hit","36,50 zł","21,90 zł","wyprzedaż","11 osób kupiło","https://allegro.pl/oferta/pakiet-6-kolorowanki-i-wodne-dla-dziewczynek-hit-10411132745"
"103","Kultura i rozrywka","Wszystkie książki Marcel Moss SENSACJA KRYMINAŁ","186,19 zł","167,57 zł","wyprzedaż","5 osób kupiło","https://allegro.pl/oferta/wszystkie-ksiazki-marcel-moss-sensacja-kryminal-10202080186"
"104","Kultura i rozrywka","Polska Kuchnia Na Co Dzień - zdrowo i smacznie","50,00 zł","40,00 zł","wyprzedaż","","https://allegro.pl/events/clicks?emission_unit_id=d15978eb-589a-4220-8e86-d6dfbfdc75ae&emission_id=99fc4634-63c0-4bce-a25e-fa8e13de1b50&type=OFFER&ts=1617041553260&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fpolska-kuchnia-na-co-dzien-zdrowo-i-smacznie-10490985062%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DZTQ2ZTYxOTItNWZiNi00YzY1LTlmZTgtYzAxNTFlZjNhMjIxAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=c73db93f89ce121b6a2c79e41404e53e"
"105","Kultura i rozrywka","LOGICO PICCOLO Tabliczka Ramka Czytanie Pisanie","25,50 zł","20,99 zł","-17%","20 osób kupiło","https://allegro.pl/oferta/logico-piccolo-tabliczka-ramka-czytanie-pisanie-7175307078"
"106","Kultura i rozrywka","Jadłonomia pakiet Marta Dymek","89,90 zł","64,99 zł","-27%","32 osoby kupiły","https://allegro.pl/oferta/jadlonomia-pakiet-marta-dymek-10008549600"
"107","Kultura i rozrywka","FISZKI - angielski - Kolokacje (A1-B2)","39,99 zł","34,99 zł","-12%","48 osób kupiło","https://allegro.pl/oferta/fiszki-angielski-kolokacje-a1-b2-7563403778"
"108","Kultura i rozrywka","Bajeczno edukacyjny PAKIET dla 3 latka MUST HAVE","97,85 zł","58,71 zł","-40%","2 osoby kupiły","https://allegro.pl/oferta/bajeczno-edukacyjny-pakiet-dla-3-latka-must-have-10114020016"
"109","Kultura i rozrywka","Bajeczno edukacyjny PAKIET dla 4 latka MUST HAVE","61,91 zł","40,24 zł","-35%","2 osoby kupiły","https://allegro.pl/oferta/bajeczno-edukacyjny-pakiet-dla-4-latka-must-have-10114374007"
"110","Kultura i rozrywka","Prezes i Spółki. Imperium Jarosława Kaczyńskiego","44,99 zł","26,49 zł","-41%","19 osób kupiło","https://allegro.pl/oferta/prezes-i-spolki-imperium-jaroslawa-kaczynskiego-9362444713"
"111","Kultura i rozrywka","Bajeczno edukacyjny PAKIET dla 3 latka MUST HAVE","97,85 zł","58,71 zł","-40%","10 osób kupiło","https://allegro.pl/oferta/bajeczno-edukacyjny-pakiet-dla-3-latka-must-have-10114237351"
"112","Kultura i rozrywka","ZESTAW AUDIOBOOK - Kurs ANGIELSKI - 6 CD (A1-C2)","120,00 zł","59,99 zł","-50%","17 osób kupiło","https://allegro.pl/oferta/zestaw-audiobook-kurs-angielski-6-cd-a1-c2-6045209638"
"113","Kultura i rozrywka","Wielka Księga Zabaw - Bawię Się i Uczę wyd. MAC","27,99 zł","17,49 zł","-37%","6 osób kupiło","https://allegro.pl/oferta/wielka-ksiega-zabaw-bawie-sie-i-ucze-wyd-mac-7458042127"
